timestamp,X,Y,Z
1764346714004,0.780000,-4.635000,0.967050
1764346714014,0.378000,-4.623000,0.804000
1764346714024,0.486000,-4.539000,0.844950
1764346714034,0.937950,-5.226000,0.352050
1764346714044,1.156050,-5.652000,-0.337050
1764346714054,1.314000,-6.024000,-0.660000
1764346714064,1.486950,-6.712950,-1.357050
1764346714074,1.723950,-7.963050,-2.731050
1764346714084,1.531950,-9.507001,-5.944050
1764346714094,0.250950,-12.165001,-14.862000
1764346714104,-4.174950,-15.880051,-23.512951
1764346714114,-11.272950,-16.201052,-9.820050
1764346714124,-8.599051,-16.479000,-7.584001
1764346714134,-2.206950,-16.096050,-8.848050
1764346714143,-0.430050,-13.921950,-5.154000
1764346714153,1.896000,-11.911051,-3.532950
1764346714163,5.842050,-9.780001,-2.929950
1764346714173,7.852951,-8.755051,-5.290050
1764346714183,9.603001,-8.229000,-9.162001
1764346714193,12.430950,-7.708951,-15.259951
1764346714203,15.298951,-11.736001,-11.746950
1764346714213,16.281000,-17.965950,0.709050
1764346714223,14.836950,-15.639001,3.177000
1764346714233,10.882051,-9.136050,-1.017000
1764346714243,8.358001,-5.419950,-4.311000
1764346714253,7.180050,-6.196050,-0.154950
1764346714263,6.628950,-9.130950,1.798050
1764346714273,5.404050,-10.342951,0.880950
1764346714283,4.683000,-10.987050,-0.904050
1764346714293,4.642050,-11.652000,-1.986000
1764346714303,4.563000,-12.141001,-2.278050
1764346714313,4.111050,-12.172050,-1.962000
1764346714323,3.370950,-11.643001,-1.608000
1764346714332,2.610000,-10.723050,-0.930000
1764346714342,1.542000,-9.172050,-0.130950
1764346714352,0.699000,-7.600950,0.376050
1764346714362,0.433050,-6.331950,0.427950
1764346714372,0.682050,-5.305050,-0.415950
1764346714382,1.104000,-4.549050,-0.993000
1764346714392,1.518000,-3.925950,-1.053000
1764346714402,1.939050,-3.547950,-0.684000
1764346714412,1.963050,-3.270000,-0.352950
1764346714422,1.968000,-3.174000,-0.097050
1764346714432,2.361000,-3.304050,0.073950
1764346714442,2.863050,-3.546000,0.274950
1764346714452,3.211050,-3.514050,0.381000
1764346714462,3.345000,-3.400050,0.337050
1764346714472,3.541050,-3.427950,0.166950
1764346714482,3.838050,-3.826050,-0.271950
1764346714492,4.132050,-4.546050,-0.679050
1764346714502,4.249950,-5.442000,-0.717000
1764346714512,4.297950,-6.352050,-0.600000
1764346714521,4.353000,-7.105950,-0.568950
1764346714531,4.321050,-7.699950,-0.442050
1764346714541,4.195050,-8.142000,-0.523050
1764346714551,4.150950,-8.607000,-0.733950
1764346714561,4.246950,-9.234000,-1.048050
1764346714571,4.426950,-10.113001,-1.254000
1764346714581,4.708950,-11.242950,-1.645950
1764346714591,5.071050,-12.636001,-1.801950
1764346714601,5.617050,-14.248051,-1.933950
1764346714611,6.199050,-15.832951,-2.191950
1764346714621,6.736950,-17.299952,-2.448000
1764346714631,7.314000,-18.481050,-2.632950
1764346714641,7.660950,-18.967051,-2.584950
1764346714651,6.831000,-17.965950,-2.428950
1764346714661,5.128050,-15.742051,-2.371950
1764346714671,2.329050,-12.916051,-11.166000
1764346714681,-2.467050,-8.130000,-29.496002
1764346714691,0.910050,-9.544950,-10.042951
1764346714701,3.306000,-11.638050,-7.543050
1764346714711,5.143050,-12.952050,-2.745000
1764346714720,6.771000,-12.418051,1.233000
1764346714730,6.507000,-10.636950,2.188050
1764346714740,4.429050,-8.869950,0.727950
1764346714750,2.872950,-8.326950,0.685050
1764346714760,3.132000,-9.210000,2.230950
1764346714770,3.619950,-10.077001,3.265950
1764346714780,4.666050,-10.723050,4.045950
1764346714790,5.539950,-11.415001,3.333000
1764346714800,6.201000,-12.310950,1.918050
1764346714810,6.751950,-12.772950,0.874050
1764346714820,7.072051,-12.166950,1.281000
1764346714830,7.113000,-10.957951,1.738050
1764346714840,7.447950,-9.660001,1.957950
1764346714850,7.786050,-8.326950,2.041950
1764346714860,8.170950,-7.197001,0.823950
1764346714870,8.677051,-6.160050,-0.424950
1764346714880,10.129951,-5.413050,-5.356950
1764346714890,10.645050,-4.513050,-7.663050
1764346714900,9.826051,-3.250950,-5.860050
1764346714909,8.800950,-2.217000,-3.715050
1764346714919,7.209000,-2.064000,-2.688000
1764346714929,5.875050,-2.056050,-1.648950
1764346714939,5.107050,-2.131050,-1.111950
1764346714949,4.635000,-2.205000,-0.969000
1764346714959,4.225950,-2.341050,-0.679050
1764346714969,3.699000,-2.451000,-0.468000
1764346714979,3.234000,-2.772000,-0.250050
1764346714989,2.787000,-3.115050,0.124050
1764346714999,2.533050,-3.591000,0.511950
1764346715009,2.404050,-4.294950,1.005000
1764346715019,2.455950,-5.092050,1.365000
1764346715029,2.332050,-5.688000,2.167050
1764346715039,1.975050,-5.584950,2.410950
1764346715049,1.831050,-5.845950,1.812000
1764346715059,1.788000,-6.189000,1.009950
1764346715069,1.896000,-6.652950,0.333000
1764346715079,2.059050,-7.324050,-0.246000
1764346715089,2.286000,-8.050950,-0.732000
1764346715098,2.683950,-9.148050,-1.366050
1764346715108,2.989950,-10.459950,-4.213050
1764346715118,1.503000,-13.233001,-16.138050
1764346715128,-7.921051,-18.259951,-34.630951
1764346715138,-8.187000,-17.632952,-20.812052
1764346715148,-0.091950,-16.867050,-14.431050
1764346715158,0.888000,-14.355000,-9.241051
1764346715168,-0.874950,-13.482000,-5.527050
1764346715178,0.165000,-13.884001,-3.859050
1764346715188,4.350000,-12.784950,-3.061050
1764346715198,6.744000,-11.748000,-2.512950
1764346715208,9.783000,-11.359950,-0.753000
1764346715218,11.581051,-9.379951,-0.319950
1764346715228,13.158001,-7.419000,-4.179000
1764346715238,13.230000,-5.407950,-8.617950
1764346715248,13.450951,-5.676000,-3.532950
1764346715258,13.876950,-8.893950,2.992950
1764346715268,11.739000,-10.446000,3.634050
1764346715278,8.346001,-9.957001,1.824000
1764346715287,7.342950,-10.257001,-0.808050
1764346715297,7.294950,-11.049001,-2.937000
1764346715307,6.844950,-11.367001,-4.395000
1764346715317,5.623950,-11.161950,-4.629000
1764346715327,4.687950,-11.026951,-3.789000
1764346715337,3.772950,-10.687051,-2.424000
1764346715347,2.917950,-10.117950,-1.414050
1764346715357,2.161950,-9.261001,-0.945000
1764346715367,1.522950,-8.206950,-0.523050
1764346715377,1.174950,-7.182000,0.037950
1764346715387,1.084950,-6.387000,0.091050
1764346715397,1.312050,-5.824950,-0.195000
1764346715407,1.458000,-5.131050,-0.729000
1764346715417,1.681050,-4.375950,-0.700950
1764346715427,1.791000,-3.814050,-0.262050
1764346715437,2.167050,-3.730050,-0.091950
1764346715447,2.533050,-3.730050,-0.199950
1764346715457,2.788950,-3.742050,-0.030000
1764346715467,2.799000,-3.696000,0.153000
1764346715477,2.904000,-3.727950,0.028950
1764346715486,2.938050,-3.795000,0.223050
1764346715496,3.049950,-3.984000,0.009000
1764346715506,3.366000,-4.426950,0.160050
1764346715516,3.687000,-5.049000,0.262950
1764346715526,3.826050,-5.700000,0.361050
1764346715536,3.852000,-6.402000,0.442950
1764346715546,3.891000,-7.173000,0.328050
1764346715556,3.886050,-7.828950,0.088050
1764346715566,4.056000,-8.467951,-0.205050
1764346715576,4.233000,-9.106951,-0.532950
1764346715586,4.369050,-9.727051,-0.733950
1764346715596,4.609050,-10.486051,-0.907050
1764346715606,4.819050,-11.338950,-1.170000
1764346715616,5.284050,-12.466050,-1.432950
1764346715626,5.904000,-13.759050,-1.512000
1764346715636,6.586051,-15.217051,-1.789950
1764346715646,7.333050,-16.729950,-2.227950
1764346715656,7.944000,-17.791050,-2.560950
1764346715666,8.113951,-17.643002,-2.506050
1764346715675,7.474950,-16.321051,-2.581950
1764346715685,5.893950,-14.248051,-5.530050
1764346715695,3.217950,-11.038951,-19.416000
1764346715705,3.804000,-11.394001,-11.886001
1764346715715,5.434950,-12.873000,-3.514050
1764346715725,5.365050,-12.916051,-3.028050
1764346715735,4.951050,-12.085951,-1.881000
1764346715745,4.542000,-11.200050,0.084000
1764346715755,4.336050,-10.671000,0.675000
1764346715765,3.732000,-9.943050,-0.052050
1764346715775,3.181950,-9.318001,0.001950
1764346715785,3.955050,-9.732000,1.302000
1764346715795,5.836950,-10.465051,3.495000
1764346715805,6.522000,-10.516951,4.752000
1764346715815,6.610050,-10.516951,4.702050
1764346715825,6.622050,-10.561050,3.333000
1764346715835,6.727950,-10.489051,1.153950
1764346715845,7.366951,-10.240050,-1.492950
1764346715855,8.509050,-9.510000,-4.375950
1764346715865,9.358951,-8.044050,-5.653950
1764346715874,9.804001,-6.544950,-4.759050
1764346715884,10.017000,-5.194950,-2.997000
1764346715894,10.542001,-4.363950,-2.922000
1764346715904,10.635000,-3.712950,-2.523000
1764346715914,9.964951,-3.421050,-2.329050
1764346715924,8.908951,-3.616950,-2.487000
1764346715934,7.647000,-3.601050,-2.866950
1764346715944,6.220050,-3.237000,-2.731050
1764346715954,5.466000,-3.121950,-1.950000
1764346715964,5.203050,-3.214950,-0.921000
1764346715974,4.933950,-3.349050,-0.373050
1764346715984,4.537050,-3.310950,-0.022950
1764346715994,4.141950,-3.306000,0.156000
1764346716004,3.835050,-3.475950,0.184050
1764346716014,3.352050,-3.814050,0.450000
1764346716024,2.892000,-4.039050,0.546000
1764346716034,2.506950,-4.240050,0.499950
1764346716044,2.085000,-4.360050,0.466950
1764346716054,1.827000,-4.539000,0.345000
1764346716063,1.563000,-4.864950,0.390000
1764346716073,1.386000,-5.233050,0.237000
1764346716083,1.471950,-5.662050,0.048000
1764346716093,1.711950,-6.234000,-0.490050
1764346716103,1.690050,-6.763051,-1.195950
1764346716113,1.561050,-7.278000,-1.945950
1764346716123,1.137000,-8.038950,-3.802950
1764346716133,0.010050,-9.604951,-7.648951
1764346716143,-3.684000,-12.150001,-15.046950
1764346716153,-6.753000,-14.737950,-21.943951
1764346716163,-2.581950,-15.105000,-18.207001
1764346716173,1.699950,-13.375951,-12.147000
1764346716183,2.871000,-11.023050,-9.832050
1764346716193,3.043050,-9.544950,-8.319000
1764346716203,1.537050,-9.724951,-6.583050
1764346716213,0.193950,-10.483951,-4.435950
1764346716223,2.782050,-11.089951,-1.990950
1764346716233,6.724950,-11.430000,-1.749000
1764346716243,9.739950,-10.825951,-1.642050
1764346716253,10.102950,-9.000000,-0.673950
1764346716262,10.951051,-8.169001,-2.338050
1764346716272,11.935051,-7.680000,-5.851050
1764346716282,13.330951,-7.081950,-9.018001
1764346716292,13.513051,-7.053000,-5.283000
1764346716302,12.076051,-8.226001,1.033950
1764346716312,10.627951,-9.385051,4.197000
1764346716322,9.820951,-9.627001,3.148050
1764346716332,9.661051,-9.639001,-0.589950
1764346716342,8.836950,-9.511950,-3.349050
1764346716352,7.980000,-9.796950,-4.183950
1764346716362,7.029000,-10.315950,-4.396950
1764346716372,6.115050,-10.756950,-4.158000
1764346716382,5.395950,-11.023050,-3.388950
1764346716392,4.611000,-10.951051,-2.827050
1764346716402,3.844950,-10.615951,-2.475000
1764346716412,3.201000,-9.984000,-1.723050
1764346716422,2.452050,-8.983050,-1.210950
1764346716432,1.812000,-8.037001,-1.009050
1764346716442,1.506000,-7.261050,-0.789000
1764346716451,1.534950,-6.399000,-0.552000
1764346716461,1.819950,-5.727000,-0.655050
1764346716471,1.987050,-5.265000,-0.981000
1764346716481,2.278950,-5.016000,-1.242000
1764346716491,2.542950,-4.915050,-1.162950
1764346716501,2.767950,-5.025000,-1.270050
1764346716511,2.808000,-5.142000,-1.342050
1764346716521,2.680950,-5.185950,-1.390050
1764346716531,2.494950,-5.242950,-1.086000
1764346716541,2.329050,-5.200050,-0.696000
1764346716551,2.266950,-5.413050,-0.037050
1764346716561,2.266950,-5.692950,0.622050
1764346716571,2.332050,-6.025950,0.646050
1764346716581,2.401050,-6.280050,0.213000
1764346716591,2.467950,-6.574050,-0.118950
1764346716601,2.635950,-6.924000,-0.231000
1764346716611,2.935050,-7.393050,-0.061050
1764346716621,3.214950,-7.846050,0.202950
1764346716631,3.565050,-8.335951,0.366000
1764346716640,3.916950,-8.748000,0.244050
1764346716650,4.314000,-9.178950,0.043050
1764346716660,4.764000,-9.712951,-0.082950
1764346716670,5.167050,-10.326000,-0.495000
1764346716680,5.578050,-11.059051,-1.174950
1764346716690,6.031050,-11.965951,-1.656000
1764346716700,6.522000,-12.841950,-2.163000
1764346716710,7.221000,-13.720951,-2.377050
1764346716720,7.876950,-14.467951,-2.641950
1764346716730,7.953001,-14.413051,-3.511050
1764346716740,6.948000,-13.161000,-4.675050
1764346716750,5.844000,-12.016050,-5.829000
1764346716760,5.337000,-11.913000,-4.363950
1764346716770,5.274000,-12.598051,-2.661000
1764346716780,4.885950,-12.706051,-2.142000
1764346716790,4.204050,-12.058950,-1.303950
1764346716800,3.618000,-10.953000,-0.229050
1764346716810,3.211050,-9.759001,0.514950
1764346716820,2.988000,-8.716950,0.055050
1764346716829,3.495000,-8.056050,-0.957000
1764346716839,4.855050,-8.110950,-1.072050
1764346716849,5.590050,-8.736000,0.120000
1764346716859,5.746050,-9.612000,0.993000
1764346716869,6.270000,-10.647000,1.423950
1764346716879,7.126950,-11.527950,1.527000
1764346716889,7.873950,-11.860950,1.672950
1764346716899,8.329050,-11.298000,1.846050
1764346716909,8.575951,-10.042951,1.747950
1764346716919,9.069000,-8.815050,1.506000
1764346716929,10.039050,-7.849950,-0.109050
1764346716939,11.736001,-7.156050,-4.234050
1764346716949,12.853951,-6.070951,-6.586051
1764346716959,12.663001,-4.702050,-6.661950
1764346716969,11.791051,-3.505050,-5.536950
1764346716979,9.904950,-2.574000,-3.973050
1764346716989,8.217000,-2.338950,-2.506050
1764346716999,6.961950,-2.254950,-1.452000
1764346717009,6.306000,-2.545050,-1.029000
1764346717019,6.091050,-2.800950,-0.885000
1764346717028,5.775000,-2.647950,-0.399000
1764346717038,5.326950,-2.647950,-0.444000
1764346717048,4.896000,-2.608950,-0.667050
1764346717058,4.290000,-2.823000,-0.628950
1764346717068,3.670050,-3.310950,-0.823050
1764346717078,3.460050,-3.852000,-0.976050
1764346717088,3.438000,-4.336050,-0.925950
1764346717098,3.610050,-4.849950,-0.732000
1764346717108,3.400050,-5.209950,-0.612000
1764346717118,2.878050,-5.406000,-0.478050
1764346717128,2.494950,-5.875050,-0.327000
1764346717138,2.293950,-6.418950,-0.483000
1764346717148,2.188050,-7.003050,-0.928050
1764346717158,1.879050,-7.482000,-1.540950
1764346717168,1.573050,-8.056050,-2.470050
1764346717178,0.964950,-8.989950,-3.892050
1764346717188,-1.198950,-10.555950,-5.889000
1764346717198,-4.536000,-12.772950,-9.966001
1764346717208,-7.107000,-14.431951,-15.529951
1764346717217,-5.557950,-14.341051,-15.042001
1764346717227,-2.677950,-13.252050,-10.632001
1764346717237,-1.258050,-11.869950,-7.747050
1764346717247,-0.057000,-10.981951,-6.135000
1764346717257,1.899000,-10.740001,-4.966950
1764346717267,4.189950,-10.333051,-3.339000
1764346717277,5.131050,-9.723001,-3.667050
1764346717287,5.671950,-8.590051,-4.938000
1764346717297,7.458000,-7.740000,-8.167951
1764346717307,10.027050,-8.679001,-10.657950
1764346717317,12.640950,-11.311951,-8.475000
1764346717327,14.386950,-12.109951,-4.855050
1764346717337,13.752001,-11.760000,-0.741000
1764346717347,12.198001,-11.406000,3.390000
1764346717357,9.732000,-10.182000,3.940950
1764346717367,8.137950,-8.808001,3.211050
1764346717377,7.879050,-8.029950,2.011050
1764346717387,8.041950,-7.744950,0.304050
1764346717397,8.671950,-8.410951,-2.344950
1764346717407,8.779051,-9.019051,-4.279950
1764346717416,8.677051,-9.397051,-4.990950
1764346717426,8.257951,-9.478050,-4.966950
1764346717436,7.213950,-9.256050,-3.952050
1764346717446,6.100050,-8.997001,-3.061050
1764346717456,5.194950,-8.797951,-2.875050
1764346717466,4.435950,-8.398951,-2.484000
1764346717476,3.871050,-7.869000,-1.953000
1764346717486,3.258000,-7.228050,-1.372950
1764346717496,2.871000,-6.636000,-0.871050
1764346717506,2.551950,-6.085950,-0.720000
1764346717516,2.289000,-5.545050,-0.555000
1764346717526,2.215050,-5.128050,-0.358050
1764346717536,2.286000,-4.870050,-0.301050
1764346717546,2.317950,-4.663950,-0.478050
1764346717556,2.374950,-4.600950,-0.784050
1764346717566,2.478000,-4.668000,-0.964050
1764346717576,2.503950,-4.786050,-1.227000
1764346717586,2.509050,-5.004000,-1.162950
1764346717596,2.419950,-5.113950,-1.249050
1764346717605,2.305950,-5.062950,-1.285050
1764346717615,2.188050,-5.095050,-1.090950
1764346717625,2.149950,-5.221950,-0.928050
1764346717635,2.337000,-5.614050,-0.808050
1764346717645,2.337000,-5.949000,-0.660000
1764346717655,2.337000,-6.330000,-0.772050
1764346717665,2.419950,-6.808950,-0.826950
1764346717675,2.622000,-7.410000,-0.700950
1764346717685,2.976000,-8.130000,-0.649950
1764346717695,3.316050,-8.755051,-0.471000
1764346717705,3.571950,-9.250951,-0.454050
1764346717715,3.876000,-9.778050,-0.471000
1764346717725,4.210950,-10.267950,-0.586050
1764346717735,4.717050,-10.900950,-0.715050
1764346717745,5.322000,-11.695050,-0.910950
1764346717755,5.902050,-12.598051,-1.042950
1764346717765,6.471000,-13.516951,-1.156050
1764346717775,6.843000,-14.014951,-1.345050
1764346717785,7.162951,-13.977000,-1.357050
1764346717794,7.246950,-13.735050,-1.534050
1764346717804,6.712950,-13.146001,-1.942950
1764346717814,5.820000,-12.342001,-3.006000
1764346717824,5.230950,-11.833951,-5.158950
1764346717834,4.897950,-11.446051,-7.572001
1764346717844,4.717050,-11.248051,-8.206050
1764346717854,4.350000,-10.903050,-5.424000
1764346717864,3.712950,-10.048051,-2.592000
1764346717874,3.313950,-9.246000,-0.796050
1764346717884,2.950050,-8.581051,-0.166950
1764346717894,2.851050,-8.290951,-0.243000
1764346717904,3.985950,-8.920951,0.072000
1764346717914,4.944000,-9.805950,0.811950
1764346717924,4.852950,-10.300051,1.381050
1764346717934,5.193000,-10.951051,1.129950
1764346717944,5.727000,-11.545051,0.382950
1764346717954,6.244051,-11.806050,-0.061050
1764346717964,6.820951,-11.583000,-0.355950
1764346717974,7.281000,-10.951051,-0.954000
1764346717984,7.870050,-10.228050,-1.153050
1764346717993,8.518950,-9.337050,-1.725000
1764346718003,9.586050,-8.494050,-2.518050
1764346718013,10.578000,-7.695000,-1.852050
1764346718023,11.584950,-6.658051,-1.267950
1764346718033,12.684001,-5.571000,-1.206000
1764346718043,12.592951,-4.258950,-3.796050
1764346718053,10.768950,-2.842050,-4.134000
1764346718063,8.265000,-1.768950,-3.195000
1764346718073,6.601050,-1.075050,-2.017050
1764346718083,5.796000,-1.108050,-1.314000
1764346718093,5.253000,-1.387950,-0.703050
1764346718103,4.414950,-1.294950,-0.604950
1764346718113,3.787950,-1.294950,-0.601950
1764346718123,3.388050,-1.539000,-0.849000
1764346718133,3.345000,-1.864950,-0.765000
1764346718143,3.321000,-2.317050,-0.978000
1764346718153,3.301950,-2.739000,-0.567000
1764346718163,3.330000,-3.282000,-0.178950
1764346718173,3.406950,-3.808950,-0.511050
1764346718182,3.582000,-4.555950,-0.301050
1764346718192,3.675000,-5.262000,-0.279000
1764346718202,3.721050,-5.844000,-0.303000
1764346718212,3.715950,-6.376050,-0.468000
1764346718222,3.783000,-7.078950,-0.564000
1764346718232,3.886050,-8.097000,-1.483950
1764346718242,3.892950,-9.814051,-4.018950
1764346718252,3.028950,-11.739000,-8.512950
1764346718262,-0.564000,-13.873951,-17.419050
1764346718272,-7.941000,-16.527000,-19.342051
1764346718282,-11.079000,-16.492950,-8.142000
1764346718292,-6.661950,-16.648951,-6.355950
1764346718302,-4.005000,-14.607000,-6.415950
1764346718312,-1.060050,-13.648951,-6.133050
1764346718322,2.173950,-12.162001,-4.258050
1764346718332,3.844950,-10.098001,-5.953050
1764346718342,5.061000,-7.719000,-9.231001
1764346718352,7.573050,-6.526050,-15.777000
1764346718362,10.747951,-6.969000,-17.118000
1764346718371,12.322950,-11.728951,-6.973050
1764346718381,13.290001,-16.053001,1.654050
1764346718391,13.393050,-14.290951,5.052000
1764346718401,11.643001,-9.454050,2.736000
1764346718411,10.624950,-6.421050,-1.656000
1764346718421,10.159051,-6.502050,-1.333050
1764346718431,8.965950,-8.290951,0.232050
1764346718441,7.228050,-9.622050,-0.676950
1764346718451,6.139050,-10.675051,-2.235000
1764346718461,5.848950,-11.791051,-3.091950
1764346718471,5.758050,-12.892951,-2.815050
1764346718481,5.116050,-13.636950,-2.419950
1764346718491,4.057950,-13.864951,-1.828050
1764346718501,2.176050,-13.132051,-1.141050
1764346718511,0.048000,-11.499001,-0.301050
1764346718521,-1.210950,-9.574051,0.463950
1764346718531,-1.383000,-7.912951,0.405000
1764346718541,-0.813000,-6.655951,-0.472950
1764346718551,0.247050,-5.976000,-1.002000
1764346718561,0.958050,-5.338950,-1.254000
1764346718570,1.210950,-4.503000,-0.873000
1764346718580,1.153950,-3.670050,-0.318000
1764346718590,1.515000,-3.253050,0.160050
1764346718600,1.939050,-3.093000,0.460050
1764346718610,2.308050,-3.031050,0.691950
1764346718620,2.502000,-2.961000,0.820950
1764346718630,2.622000,-2.863050,0.778050
1764346718640,2.638050,-2.722050,0.735000
1764346718650,2.686050,-2.799000,0.607950
1764346718660,2.835000,-3.193950,0.531000
1764346718670,3.097950,-3.907050,0.294000
1764346718680,3.466950,-5.053950,-0.169050
1764346718690,3.916950,-6.385050,-0.454050
1764346718700,4.252050,-7.591950,-0.717000
1764346718710,4.495950,-8.698050,-1.057050
1764346718720,4.705050,-9.691051,-1.132050
1764346718730,4.875000,-10.603951,-1.279950
1764346718740,4.981950,-11.401051,-1.680000
1764346718750,5.155050,-12.190950,-1.972050
1764346718759,5.434950,-13.024051,-2.170950
1764346718769,5.668950,-13.684951,-2.487000
1764346718779,5.823000,-14.013000,-2.590050
1764346718789,5.953950,-14.379001,-2.721000
1764346718799,6.048000,-14.932051,-2.989050
1764346718809,6.060000,-15.397051,-3.466050
1764346718819,5.395950,-15.129001,-8.026951
1764346718829,4.135050,-14.398050,-11.628000
1764346718839,3.960000,-14.377050,-7.300951
1764346718849,3.850050,-14.251950,-1.483950
1764346718859,2.772000,-13.909950,-1.408950
1764346718869,2.041950,-13.351951,-3.964050
1764346718879,2.229000,-13.126950,-3.351000
1764346718889,2.779950,-12.271951,-1.531050
1764346718899,3.040950,-10.981951,-0.367950
1764346718909,3.013950,-9.748950,-0.436950
1764346718919,2.811000,-8.736000,-0.624000
1764346718929,3.157950,-8.248051,-0.358050
1764346718939,4.714050,-8.583000,0.876000
1764346718948,5.374950,-9.330001,2.056950
1764346718958,5.274000,-9.720000,2.818050
1764346718968,5.614050,-10.185000,2.847000
1764346718978,6.724950,-10.759050,2.497050
1764346718988,8.164050,-11.074950,0.771000
1764346718998,9.604951,-10.812000,-1.632000
1764346719008,10.542001,-9.816001,-3.969000
1764346719018,10.965000,-8.439000,-4.102950
1764346719028,11.506050,-7.158000,-2.784000
1764346719038,12.388051,-6.153000,-2.985000
1764346719048,12.391951,-5.485050,-3.307950
1764346719058,11.257051,-4.582050,-3.478050
1764346719068,9.418950,-3.847050,-2.982000
1764346719078,7.848001,-3.514050,-2.223000
1764346719088,6.708000,-3.118950,-1.471950
1764346719098,5.926050,-3.103050,-1.120050
1764346719108,5.092050,-3.136050,-1.423950
1764346719118,4.446000,-2.298000,-0.768000
1764346719128,4.228050,-2.302950,0.406950
1764346719138,3.916950,-2.662050,0.096000
1764346719147,3.357000,-2.772000,-0.066000
1764346719157,2.890050,-2.823000,0.241950
1764346719167,2.563950,-2.923050,0.534000
1764346719177,2.425050,-3.253050,0.637050
1764346719187,2.224050,-3.756000,0.577050
1764346719197,2.016000,-4.149000,0.346950
1764346719207,1.863000,-4.525050,0.025950
1764346719217,1.927050,-5.152050,-0.205050
1764346719227,2.049000,-5.869950,-0.507000
1764346719237,1.999050,-6.502050,-0.697950
1764346719247,2.128050,-7.345050,-0.976050
1764346719257,2.218950,-8.371950,-1.492950
1764346719267,2.107050,-9.292050,-2.314050
1764346719277,1.555950,-10.594050,-5.544000
1764346719287,-1.345050,-13.024051,-11.328000
1764346719297,-7.876050,-17.355001,-15.484951
1764346719307,-12.556951,-18.784950,-14.434051
1764346719317,-6.516000,-17.701950,-12.565950
1764346719327,-2.143950,-15.538051,-9.952050
1764346719336,0.565050,-12.445050,-5.874000
1764346719346,3.250950,-9.627001,-3.538050
1764346719356,4.285950,-7.474051,-2.626050
1764346719366,6.294000,-7.108050,-4.977000
1764346719376,8.752951,-7.534050,-8.362050
1764346719386,12.019051,-8.359950,-14.452950
1764346719396,16.458000,-10.599001,-13.785001
1764346719406,17.029951,-18.136051,3.739950
1764346719416,14.320050,-16.777950,9.391951
1764346719426,11.298000,-10.663951,4.084050
1764346719436,8.665051,-5.382000,-2.596950
1764346719446,8.466001,-4.314000,-5.773950
1764346719456,7.836000,-7.530000,-0.454050
1764346719466,6.232050,-9.433050,-0.033000
1764346719476,5.490000,-10.282950,-2.170950
1764346719486,5.644950,-11.437051,-2.568000
1764346719496,6.253950,-12.928051,-2.508000
1764346719506,6.244051,-13.608001,-1.974000
1764346719516,4.984950,-13.126950,-1.117050
1764346719525,3.268050,-11.691001,-0.315000
1764346719535,1.525050,-9.708000,0.487950
1764346719545,0.378000,-7.927051,0.844950
1764346719555,0.109950,-6.712950,0.448050
1764346719565,0.475950,-5.767050,-0.643050
1764346719575,1.005000,-4.872000,-1.608000
1764346719585,1.582050,-4.075050,-1.852050
1764346719595,2.065950,-3.631950,-1.225050
1764346719605,2.607000,-3.514050,-0.427950
1764346719615,3.177000,-3.565050,0.112050
1764346719625,3.474000,-3.567000,0.562950
1764346719635,3.535950,-3.438000,0.784950
1764346719645,3.507000,-3.241050,0.654000
1764346719655,3.436050,-3.064050,0.484050
1764346719665,3.268050,-2.941950,0.097950
1764346719675,3.108000,-3.004050,-0.444000
1764346719685,3.214950,-3.529050,-0.949950
1764346719695,3.400050,-4.543950,-0.901950
1764346719705,3.655950,-5.595000,-0.676950
1764346719715,3.852000,-6.580950,-0.664950
1764346719724,3.811950,-7.414950,-0.861000
1764346719734,3.723000,-8.152050,-1.050000
1764346719744,3.736950,-8.901000,-1.258050
1764346719754,3.807000,-9.712951,-1.491000
1764346719764,4.017000,-10.720950,-1.696950
1764346719774,4.249950,-11.905951,-1.816050
1764346719784,4.501050,-13.270950,-2.119950
1764346719794,4.915050,-14.782051,-2.266050
1764346719804,5.398950,-16.158001,-2.238000
1764346719814,6.040950,-17.443951,-2.428950
1764346719824,6.495000,-18.373051,-2.635050
1764346719834,6.924000,-18.651001,-2.808000
1764346719844,6.151050,-17.382000,-3.492000
1764346719854,3.177000,-14.041950,-12.801001
1764346719864,0.598050,-10.747050,-19.453951
1764346719874,2.461050,-11.668950,-8.307000
1764346719884,3.273000,-12.967051,-6.028050
1764346719894,4.381050,-14.458051,-3.337050
1764346719904,4.930050,-13.836000,-0.267000
1764346719913,4.399950,-12.201000,1.225950
1764346719923,4.113000,-10.755000,0.888000
1764346719933,3.892950,-9.409050,0.157950
1764346719943,3.670050,-8.418000,0.184050
1764346719953,3.916950,-8.217000,1.726050
1764346719963,4.816950,-9.055051,3.196050
1764346719973,5.161950,-9.624001,4.084050
1764346719983,5.499000,-10.149000,3.904950
1764346719993,5.964000,-10.587001,2.832000
1764346720003,6.334950,-10.860001,1.731000
1764346720013,6.759000,-10.627951,0.919050
1764346720023,7.647000,-9.639001,-0.832050
1764346720033,9.193951,-8.521050,-5.287950
1764346720043,9.775050,-6.981000,-5.950950
1764346720053,9.865951,-5.530050,-4.254000
1764346720063,10.479000,-4.876950,-2.569950
1764346720073,10.771050,-4.393050,-2.187000
1764346720083,9.804001,-3.613050,-1.938000
1764346720093,8.035050,-3.237000,-1.843050
